chromosome,window_start,window_end,snp_count,T2D,T1D_p1,T1D_p2,new_term_p1,new_term_p2,T2D_diff
1,1340001,1360000,350,286.52267016701444,25.72150764473554,19.39346501902628,260.8011625222789,267.12920514798816,263.96518383513353
1,1360001,1380000,169,219.6060664089,14.673594452643556,15.731441924329602,204.93247195625645,203.8746244845704,204.40354822041343
1,1380001,1400000,261,321.77504128380906,22.02337758290787,40.17830626386285,299.7516637009012,281.5967350199462,290.6741993604237
1,1400001,1420000,630,407.092039150094,70.66788085472854,79.81463920767328,336.4241582953655,327.27739994242074,331.8507791188931
1,1420001,1440000,495,360.3785634727401,27.977793789507814,31.788568574187593,332.4007696832323,328.5899948985525,330.4953822908924
1,1440001,1460000,634,478.7278281510298,58.706837051995535,46.65806648571743,420.0209910990343,432.0697616653124,426.04537638217334
1,1460001,1480000,551,483.93106187542344,25.610859454612182,58.69406904960306,458.32020242081126,425.2369928258204,441.7785976233158
1,1480001,1500000,202,280.6454244875456,17.239108563454693,27.45055773432796,263.4063159240909,253.19486675321764,258.30059133865427
1,1500001,1520000,307,324.0052591761846,24.32787200363373,44.64474751862144,299.6773871725509,279.36051165756317,289.518949415057
1,1520001,1540000,381,406.5938618703349,50.18132937092878,25.795290845340332,356.4125324994061,380.79857102499454,368.6055517622003
1,1540001,1560000,114,223.02447271872143,19.04545078329693,11.46291557578877,203.9790219354245,211.56155714293266,207.77028953917858
1,1560001,1580000,61,154.96305059972605,12.533391174082283,26.44302713464907,142.42965942564376,128.52002346507697,135.47484144536037
1,1580001,1600000,316,295.9181257589903,38.93700050744883,26.719858869708105,256.98112525154147,269.1982668892822,263.08969607041183
1,1600001,1620000,30,104.79034196204776,17.099046233215233,8.561746014643859,87.69129572883253,96.2285959474039,91.95994583811822
1,1620001,1640000,469,542.7623772842289,62.71008103260465,36.21305496456716,480.0522962516243,506.54932231966177,493.300809285643
1,1640001,1660000,313,300.41539379648793,38.22980729625624,42.197283059494566,262.1855865002317,258.21811073699337,260.20184861861253
1,1660001,1680000,854,576.878852609012,144.2633428021245,118.39362395636181,432.61550980688753,458.4852286526502,445.5503692297689
1,1680001,1700000,382,341.9317977663409,52.38728863116239,18.698682666424702,289.5445091351785,323.2331150999162,306.38881211754733
1,1700001,1720000,566,373.28404199499164,45.81101681236214,23.686648019465792,327.4730251826295,349.59739397552585,338.5352095790777
1,1720001,1740000,206,232.42876295809538,32.04342102807345,22.81300877081344,200.38534193002192,209.61575418728194,205.00054805865193
1,1740001,1760000,82,163.19486934565077,16.455370642852415,20.518499610008746,146.73949870279836,142.67636973564203,144.7079342192202
1,1760001,1780000,336,502.9215794827119,169.13596100928135,66.5043462775784,333.78561847343053,436.41723320513347,385.101425839282
1,1780001,1800000,197,231.48046212524355,31.81504585937455,38.817782406709966,199.665416265869,192.66267971853358,196.1640479922013
1,1800001,1820000,445,359.8402106525318,53.11519097561222,39.6043635601668,306.7250196769196,320.235847092365,313.4804333846423
1,1820001,1840000,578,418.9587613759559,29.41128300663331,21.05995245937629,389.54747836932256,397.8988089165796,393.7231436429511
1,1840001,1860000,818,386.19499639761125,76.33682509816208,37.054889543967874,309.85817129944917,349.1401068536434,329.49913907654627
1,1860001,1880000,520,444.60586639594203,49.85819513651131,51.166705115848345,394.7476712594307,393.4391612800937,394.0934162697622
1,1880001,1900000,547,465.54438295235013,37.22052963275837,21.953258929270305,428.32385331959176,443.59112402307983,435.9574886713358
1,1900001,1920000,395,389.223546772997,28.456722264654672,15.1707838056127,360.7668245083423,374.0527629673843,367.4097937378633
1,1920001,1940000,67,152.412230022544,13.510494939505975,17.372194513772058,138.90173508303803,135.04003550877195,136.970885295905
1,1940001,1960000,954,539.9662362740855,41.60911932990712,41.68904945398208,498.3571169441784,498.27718682010345,498.31715188214093
1,1960001,1980000,893,453.7668127758843,58.21955655909551,15.135499731980417,395.5472562167888,438.6313130439039,417.08928463034636
1,1980001,2000000,917,431.19407264657275,34.90599010924598,32.87233436933457,396.2880825373268,398.3217382772382,397.3049104072825
1,2000001,2020000,620,464.21012578332557,53.00783574234083,17.9095111214574,411.20229004098474,446.30061466186817,428.75145235142645
1,2020001,2040000,1104,565.4800616949324,69.17528478941313,49.51791579683413,496.30477690551925,515.9621458980982,506.13346140180874
1,2040001,2060000,932,500.64821995223065,72.6028996513378,33.78762328277662,428.04532030089285,466.860596669454,447.45295848517344
1,2060001,2080000,445,381.0244474224437,59.433790676864646,40.87483755440735,321.59065674557905,340.14960986803635,330.8701333068077
1,2080001,2100000,731,470.200773186305,47.93035066643097,34.452431517763216,422.27042251987405,435.7483416685418,429.0093820942079
1,2100001,2120000,973,432.0898514666351,25.59170236961654,60.84160640887967,406.49814909701854,371.2482450577554,388.873197077387
1,2120001,2140000,800,384.09470736605,27.07681333657365,41.52044326102168,357.01789402947634,342.5742641050283,349.7960790672523
1,2140001,2160000,718,465.38405744668125,31.674433578103162,28.899982533645925,433.7096238685781,436.48407491303533,435.0968493908067
1,2160001,2180000,596,463.7501222137962,39.39101538479554,18.849140130271735,424.35910682900067,444.90098208352447,434.63004445626257
1,2180001,2200000,80,197.68881002012995,16.997259401863744,14.972719632228802,180.6915506182662,182.71609038790115,181.70382050308368
1,2200001,2220000,288,219.03531424162657,7.657932007549789,13.805620166981498,211.37738223407678,205.22969407464507,208.30353815436092
1,2220001,2240000,814,537.1793543393978,47.68390308623384,81.44163064557506,489.495451253164,455.7377236938228,472.6165874734934
1,2240001,2260000,737,355.8088319827293,60.88583479370391,36.970856783050294,294.9229971890254,318.837975199679,306.8804861943522
1,2260001,2280000,208,277.23896881828273,42.18370768814748,25.241503959424563,235.05526113013525,251.99746485885817,243.5263629944967
1,2280001,2300000,89,155.6527666780296,18.569399104062143,16.426283039340433,137.08336757396745,139.22648363868916,138.1549256063283
1,2300001,2320000,260,295.1128104185118,50.089903038014654,45.744036051446756,245.02290738049714,249.36877436706504,247.1958408737811
1,2320001,2340000,597,362.3419949533845,27.873232077507055,24.629730550950626,334.4687628758775,337.7122644024339,336.0905136391557
1,2340001,2360000,387,338.9644310644335,46.828813198551416,25.64682107791441,292.13561786588207,313.3176099865191,302.72661392620057
1,2360001,2380000,378,357.01988843697836,57.85371192103321,45.09180175684833,299.16617651594515,311.92808668013004,305.5471315980376
1,2380001,2400000,709,418.0646462478735,85.2206965427522,27.65600427645768,332.8439497051213,390.4086419714158,361.62629583826856
1,2400001,2420000,875,367.75462173802043,44.14469341598851,28.73798808904303,323.6099283220319,339.0166336489774,331.31328098550466
1,2420001,2440000,699,406.1329275646749,31.32654717762307,35.83844557347493,374.80638038705183,370.2944819912,372.5504311891259
1,2440001,2460000,750,516.0461267861992,54.79282536111441,45.93861072207528,461.2533014250848,470.10751606412396,465.6804087446044
1,2460001,2480000,555,465.37709444744087,53.892219982107235,29.80585893450825,411.48487446533363,435.5712355129326,423.5280549891331
1,2480001,2500000,496,426.22822881452976,54.27645351745559,13.653410325393452,371.95177529707416,412.5748184891363,392.26329689310523
1,2500001,2520000,279,364.4261426256344,63.678267766717,17.92765689149337,300.7478748589174,346.498485734141,323.6231802965292
1,2520001,2540000,584,602.9369631888585,52.638170382227145,48.2870423724944,550.2987928066314,554.6499208163641,552.4743568114977
1,2540001,2560000,177,360.90338688158204,45.99760063674262,17.26978277789499,314.9057862448394,343.63360410368705,329.26969517426323
1,2560001,2580000,571,673.0812967406546,95.2463391568117,49.01657448092192,577.8349575838429,624.0647222597327,600.9498399217878
1,2580001,2600000,618,472.1718370580711,21.376385580844726,51.6920939956899,450.7954514772264,420.4797430623812,435.6375972698038
1,2600001,2620000,509,356.7058793385677,64.59539544726795,26.801010003902775,292.11048389129974,329.9048693346649,311.0076766129823
1,2620001,2640000,537,469.00134779366635,40.61158678868651,49.45039060929048,428.38976100497985,419.5509571843759,423.97035909467786
1,2640001,2660000,595,463.04684205758804,44.8508563283267,48.78120663636673,418.19598572926134,414.2656354212213,416.2308105752413
1,2660001,2680000,535,610.614547829693,47.670093410901245,49.037187894323324,562.9444544187918,561.5773599353697,562.2609071770808
1,2680001,2700000,286,354.3199010295457,45.40810911136441,23.4302228974218,308.9117919181813,330.8896781321239,319.9007350251526
1,2700001,2720000,275,332.2502616513448,31.71998595556488,35.88172196141477,300.5302756957799,296.36853968993,298.44940769285495
1,2720001,2740000,726,564.7368871902163,36.15324995341234,41.61523336810842,528.583637236804,523.1216538221079,525.8526455294559
1,2740001,2760000,500,446.3950791349507,31.327621716557587,32.58343854362738,415.06745741839313,413.81164059132334,414.43954900485824
1,2760001,2780000,429,326.2814930038785,36.52717479546209,64.10382317943004,289.7543182084164,262.17766982444846,275.96599401643243
1,2780001,2800000,453,362.5139973146097,37.72109044347053,18.849448850181034,324.79290687113917,343.66454846442866,334.2287276677839
1,2800001,2820000,466,365.1678926049326,32.81901673514949,29.727533532345205,332.3488758697831,335.4403590725874,333.89461747118526
1,2820001,2840000,660,510.4877700524412,28.839855147546587,46.453359537094,481.6479149048946,464.0344105153472,472.8411627101209
1,2840001,2860000,303,369.1757262780411,46.35464832503067,20.299158324723066,322.82107795301044,348.87656795331804,335.84882295316424
1,2860001,2880000,155,195.758906471395,11.806811236052908,14.294001731377534,183.95209523534209,181.46490474001746,182.70849998767977
1,2880001,2900000,111,190.41836553803773,18.043472505020418,16.192209768405178,172.37489303301732,174.22615576963256,173.30052440132494
1,2900001,2920000,239,306.2261742640021,35.277568837087756,15.153560109672071,270.94860542691436,291.07261415433004,281.0106097906222
1,2920001,2940000,487,417.4638396974642,26.372539835841962,74.76070638226884,391.09129986162225,342.7031333151954,366.8972165884088
1,2940001,2960000,343,397.3735863795505,83.4686199223811,28.964408371954505,313.9049664571694,368.409178007596,341.1570722323827
1,2960001,2980000,201,307.2059583906989,42.087415055317706,37.39713682458569,265.1185433353812,269.80882156611324,267.4636824507472
1,2980001,3000000,454,320.559656565968,26.071828270102742,11.927530743659645,294.48782829586526,308.63212582230835,301.5599770590868
1,3000001,3020000,178,243.20705655496613,44.26332453287614,25.9790478194692,198.94373202209,217.22800873549693,208.08587037879346
1,3020001,3040000,714,578.6375399056997,70.44860646097732,83.25292713536055,508.18893344472235,495.3846127703391,501.78677310753073
1,3040001,3060000,528,571.9579242881737,62.67993429557828,77.12059608301843,509.2779899925954,494.83732820515525,502.0576590988753
1,3060001,3080000,544,581.9580813865314,54.34491737037388,54.142810106441175,527.6131640161575,527.8152712800902,527.7142176481238
1,3080001,3100000,388,325.43488664487177,35.29406037672925,21.926389453482898,290.1408262681425,303.50849719138887,296.8246617297657
1,3100001,3120000,472,352.14872453007865,38.74628252755156,35.51998930239415,313.4024420025271,316.6287352276845,315.0155886151058
1,3120001,3140000,108,281.3359733599699,70.11158136256097,41.898311871866326,211.22439199740893,239.43766148810357,225.33102674275625
1,3140001,3160000,383,322.16599129458837,30.983476343221355,22.00571019539302,291.182514951367,300.16028109919534,295.6713980252812
1,3160001,3180000,190,346.24732132780787,30.285994093648014,31.213295915236586,315.96132723415985,315.0340254125713,315.49767632336557
1,3180001,3200000,245,327.50299590944815,34.53199398338484,57.83416942519216,292.9710019260633,269.668826484256,281.31991420515965
1,3200001,3220000,268,396.1904363269273,64.42275665879902,44.2903162302207,331.76767966812827,351.9001200967066,341.8338998824174
1,3220001,3240000,465,510.7072392393802,69.75768659711775,46.84361011731016,440.94955264226246,463.86362912207005,452.40659088216626
1,3240001,3260000,593,510.6214343334077,30.162585855981888,13.873037825385836,480.4588484774258,496.74839650802187,488.60362249272384
1,3260001,3280000,374,414.3708496587874,33.93644225116395,59.08875100776959,380.43440740762344,355.2820986510178,367.8582530293206
1,3280001,3300000,406,423.26158193505034,76.72861551603455,56.050940942933266,346.5329664190158,367.2106409921171,356.87180370556644
1,3300001,3320000,872,474.55222754294846,32.74287604433175,33.77788821063314,441.8093514986167,440.7743393323153,441.291845415466
1,3320001,3340000,457,404.04682358887385,53.13766252621008,26.41523682553907,350.90916106266377,377.6315867633348,364.2703739129993
1,3340001,3360000,516,345.9570844031359,35.90293950472551,17.436709673932455,310.0541448984104,328.52037472920347,319.28725981380694
1,3360001,3380000,210,363.99210055542494,39.09928327495868,12.090909609702521,324.89281728046626,351.9011909457224,338.39700411309434
1,3380001,3400000,661,728.3322350318831,82.40355837964034,36.927277127095294,645.9286766522428,691.4049579047878,668.6668172785153
1,3400001,3420000,394,401.00804302069537,16.938456973744906,16.881980147030845,384.06958604695046,384.1260628736645,384.0978244603075
1,3420001,3440000,799,595.3177345584445,51.561845722525504,79.75426083592811,543.755888835919,515.5634737225164,529.6596812792177
1,3440001,3460000,487,487.7116655751406,35.23021604884798,21.683607480168575,452.48144952629264,466.02805809497204,459.25475381063234
1,3460001,3480000,370,494.38791755001057,40.406481614014865,59.48439830659436,453.9814359359957,434.9035192434162,444.44247758970596
1,3480001,3500000,471,474.3107645835398,35.61944586467234,49.661328837759356,438.6913187188675,424.64943574578047,431.670377232324
1,3500001,3520000,431,427.4190283343878,44.50184890948458,35.287290931476036,382.9171794249032,392.13173740291177,387.5244584139075
1,3520001,3540000,426,352.0639177879275,34.77724021765016,32.72867111558844,317.28667757027733,319.33524667233905,318.3109621213082
1,3540001,3560000,901,502.1446700065735,34.80240024192426,66.06872386679424,467.34226976464925,436.07594613977926,451.70910795221425
1,3560001,3580000,740,451.76332668339273,66.46607971720914,40.18014948598284,385.2972469661836,411.5831771974099,398.44021208179674
1,3580001,3600000,374,318.96513974924846,28.43361347097607,7.710758024126335,290.5315262782724,311.25438172512213,300.89295400169726
1,3600001,3620000,355,330.03583047392885,12.690757997117089,39.43837215520989,317.34507247681177,290.59745831871896,303.97126539776536
1,3620001,3640000,999,613.5243229377338,90.27562861359365,28.070995669379045,523.2486943241402,585.4533272683548,554.3510107962475
1,3640001,3660000,840,556.6808129928158,47.17837933753981,4.840523149802721,509.50243365527604,551.8402898430131,530.6713617491446
1,3660001,3680000,577,360.6142775475273,40.578767948781206,43.52058443047463,320.0355095987461,317.0936931170527,318.5646013578994
1,3680001,3700000,86,206.5965428072234,40.411186924676485,29.670499896415436,166.1853558825469,176.92604291080795,171.55569939667743
1,3700001,3720000,879,548.9064656366645,52.54767657806951,24.866374914996413,496.358789058595,524.0400907216681,510.19943989013154
1,3720001,3740000,807,482.68364760876466,54.53326462001314,34.24866124174332,428.1503829887515,448.43498636702134,438.2926846778864
1,3740001,3760000,792,952.4817488252957,131.17879766197984,37.38149445982981,821.3029511633158,915.1002543654658,868.2016027643908
1,3760001,3780000,783,873.6315295151198,272.3222232507551,114.34288841234047,601.3093062643647,759.2886411027794,680.2989736835721
1,3780001,3800000,438,583.0226393266712,108.61651360159158,16.92193040843449,474.4061257250796,566.1007089182367,520.2534173216582
1,3800001,3820000,353,992.304015125786,322.95841817402925,287.8011800031268,669.3455969517568,704.5028351226592,686.924216037208
1,3820001,3840000,598,754.2724336347246,115.91633076491689,124.8120241466886,638.3561028698077,629.460409488036,633.9082561789219
1,3840001,3860000,461,715.6334059104374,158.23160882177535,63.45728836674243,557.4017970886621,652.176117543695,604.7889573161785
1,3860001,3880000,596,501.96409562358167,67.83143358662619,43.150638100107244,434.1326620369555,458.8134575234744,446.47305978021495
1,3880001,3900000,322,320.3153382535097,18.243798704615074,14.407899661647662,302.07153954889463,305.90743859186205,303.98948907037834
1,3900001,3920000,784,578.8758014049145,55.39661912243082,99.31674433667831,523.4791822824836,479.55905706823614,501.5191196753599
1,3920001,3940000,355,270.1658083291454,23.215193956856183,43.19574185041347,246.95061437228924,226.97006647873195,236.9603404255106
1,3940001,3960000,611,455.31328275935084,109.49561599443587,64.74570949612098,345.817666764915,390.56757326322986,368.1926200140724
1,3960001,3980000,737,613.6218854720246,112.34555311718395,72.19910831288053,501.27633235484063,541.4227771591441,521.3495547569923
1,3980001,4000000,785,551.4968694315212,36.32696953131108,77.15406017040641,515.1698999002101,474.3428092611148,494.75635458066245
1,4000001,4020000,372,406.9315182416731,57.51122549462525,35.94409647315115,349.4202927470478,370.9874217685219,360.2038572577849
1,4020001,4040000,395,413.24696147380473,30.36155927748723,32.62478346481021,382.8854021963175,380.6221780089945,381.753790102656
1,4040001,4060000,200,274.60844800562677,32.173347303630635,25.400380868601133,242.43510070199613,249.20806713702564,245.82158391951089
1,4060001,4080000,579,461.55609088121764,53.095580650743614,45.58414943446951,408.46051023047403,415.97194144674813,412.2162258386111
1,4080001,4100000,267,336.6349535462946,29.09807007334257,43.51272546689597,307.536883472952,293.1222280793986,300.3295557761753
1,4100001,4120000,706,483.1274414464515,47.39548941668454,42.26054756969097,435.73195202976694,440.8668938767605,438.29942295326373
1,4120001,4140000,335,363.4209515722987,21.685588920312966,37.720203118030895,341.7353626519857,325.7007484542678,333.71805555312676
1,4140001,4160000,540,542.8338947590937,47.478786629513706,62.496671051287194,495.35510812958,480.3372237078065,487.84616591869326
1,4160001,4180000,422,441.004842433651,34.332658982897556,42.04967737958077,406.67218345075344,398.9551650540702,402.81367425241183
1,4180001,4200000,289,266.7006052471488,23.48244991246338,22.601282833225923,243.21815533468543,244.0993224139229,243.65873887430416
1,4200001,4220000,250,272.65965029373956,39.09617141643821,18.94600523664849,233.56347887730135,253.71364505709107,243.6385619671962
1,4220001,4240000,469,390.5638077771273,56.98058387998208,19.500549529993805,333.5832238971452,371.0632582471335,352.32324107213935
1,4240001,4260000,327,334.8186922141085,39.749581645603485,30.621554053678665,295.06911056850504,304.19713816042986,299.63312436446745
1,4260001,4280000,303,361.11698224001475,31.617737279534595,34.18444469530368,329.49924496048015,326.93253754471107,328.2158912525956
1,4280001,4300000,66,137.128970459399,34.58558902086264,21.77374840566523,102.54338143853636,115.35522205373377,108.94930174613506
1,4300001,4320000,392,322.2933271694892,58.09927576905602,37.56747222382728,264.1940514004332,284.7258549456619,274.45995317304755
1,4320001,4340000,520,312.1291951937774,30.635791069894367,34.50207132730384,281.493404123883,277.62712386647354,279.5602639951783
1,4340001,4360000,479,379.4267287962848,55.392904448584886,38.08592507088906,324.0338243476999,341.34080372539574,332.68731403654783
1,4360001,4380000,146,271.5770057068853,32.888905346301954,29.024181347246554,238.68810036058335,242.55282435963875,240.62046236011105
1,4380001,4400000,295,367.37392733758224,68.88633975807534,41.464684850519006,298.4875875795069,325.90924248706324,312.1984150332851
1,4400001,4420000,468,326.4419940462294,39.99946921381979,19.563499448938728,286.4425248324096,306.8784945972907,296.66050971485015
1,4420001,4440000,168,252.67483866405473,22.82074567596169,37.79486191706542,229.85409298809304,214.8799767469893,222.36703486754118
1,4440001,4460000,227,268.8904056764263,18.59403120666957,24.02556420142173,250.29637446975676,244.8648414750046,247.58060797238068
1,4460001,4480000,626,419.33888164035943,58.606421385298745,38.09132981615494,360.7324602550607,381.2475518242045,370.9900060396326
1,4480001,4500000,589,396.6258393494645,37.14433912955974,34.85052279153206,359.4815002199048,361.77531655793246,360.6284083889186
1,4500001,4520000,647,380.20806749360145,29.947849490310546,50.47706378343082,350.2602180032909,329.7310037101706,339.99561085673076
1,4520001,4540000,429,359.64250106759846,25.21358208302945,17.562837128580213,334.428918984569,342.07966393901825,338.2542914617936
1,4540001,4560000,640,659.8534958892078,49.9740444755289,85.72464124241105,609.8794514136789,574.1288546467968,592.0041530302378
1,4560001,4580000,638,658.2066987232793,48.46023245579909,38.20585889012091,609.7464662674802,620.0008398331584,614.8736530503193
1,4580001,4600000,1109,826.9886404714744,56.35937798383384,29.199180774123306,770.6292624876405,797.789459697351,784.2093610924958
1,4600001,4620000,1069,1388.2190748980647,85.0040319466425,196.38839618549173,1303.2150429514222,1191.830678712573,1247.5228608319976
1,4620001,4640000,1050,666.8945788612073,42.82662744464142,109.27311601110341,624.0679514165658,557.6214628501039,590.8447071333349
1,4640001,4660000,750,856.7374015505939,94.74491223115547,61.53962318189133,761.9924893194384,795.1977783687025,778.5951338440705
1,4660001,4680000,1051,622.6702887453703,67.61367816609345,28.426559132343755,555.0566105792768,594.2437296130265,574.6501700961517
